"matrix","wgcna_power","GCNA_module","best_matching_WGCNA_module","best_jaccard_overlap","best_jaccard_distance"
"unprotected","power20","Vitvi05g00726","darkgrey",0.0252100840336134,0.974789915966387
"unprotected","power20","Vitvi05g01579","tan",0.138271604938272,0.861728395061728
"unprotected","power20","Vitvi05g01674","darkgrey",0.11070110701107,0.88929889298893
"unprotected","power20","Vitvi05g02234","green",0.1234375,0.8765625
"unprotected","power20","Vitvi05g04062","tan",0.103535353535354,0.896464646464646
"unprotected","power20","Vitvi05g04232","darkgrey",0.0571428571428571,0.942857142857143
"unprotected","power20","Vitvi05g04487","green",0.0979462875197472,0.902053712480253
"unprotected","power20","Vitvi05g04494","green",0.146456692913386,0.853543307086614
"unprotected","power20","Vitvi06g01410","purple",0.0137524557956778,0.986247544204322
"unprotected","power20","Vitvi06g01618","red",0.159176029962547,0.840823970037453
"unprotected","power20","Vitvi06g04121","red",0.124760076775432,0.875239923224568
"unprotected","power20","Vitvi07g00283","red",0.00735294117647059,0.992647058823529
"unprotected","power20","Vitvi07g00523","blue",0.157582184517497,0.842417815482503
"unprotected","power20","Vitvi07g00890","green",0.166929133858268,0.833070866141732
"unprotected","power20","Vitvi07g01267","turquoise",0.138909090909091,0.861090909090909
"unprotected","power20","Vitvi07g01315","tan",0.195488721804511,0.804511278195489
"unprotected","power20","Vitvi07g01342","turquoise",0.0677233429394813,0.932276657060519
"unprotected","power20","Vitvi07g01407","skyblue",0.107317073170732,0.892682926829268
"unprotected","power20","Vitvi07g01719","pink",0.0282608695652174,0.971739130434783
"unprotected","power20","Vitvi07g01829","blue",0.143462598008053,0.856537401991947
"unprotected","power20","Vitvi07g02323","green",0.201892744479495,0.798107255520505
"unprotected","power20","Vitvi07g03086","pink",0.148148148148148,0.851851851851852
"unprotected","power20","Vitvi08g00795","lightyellow",0.144736842105263,0.855263157894737
"unprotected","power20","Vitvi08g00957","purple",0.0223713646532438,0.977628635346756
"unprotected","power20","Vitvi08g01235","green",0.162754303599374,0.837245696400626
"unprotected","power20","Vitvi08g01333","lightgreen",0.0973782771535581,0.902621722846442
"unprotected","power20","Vitvi08g01617","red",0.0261682242990654,0.973831775700935
"unprotected","power20","Vitvi08g01846","skyblue",0.0109289617486339,0.989071038251366
"unprotected","power20","Vitvi08g01897","red",0.00899280575539568,0.991007194244604
"unprotected","power20","Vitvi08g02218","red",0.0831826401446655,0.916817359855335
"unprotected","power20","Vitvi08g02288","orange",0.25,0.75
"unprotected","power20","Vitvi09g00419","tan",0.239185750636132,0.760814249363868
"unprotected","power20","Vitvi09g00867","red",0.110902255639098,0.889097744360902
"unprotected","power20","Vitvi09g01646","blue",0.00190961171228517,0.998090388287715
"unprotected","power20","Vitvi09g01698","pink",0.0558035714285714,0.944196428571429
"unprotected","power20","Vitvi09g04280","red",0.106177606177606,0.893822393822394
"unprotected","power20","Vitvi10g00562","turquoise",0.244938183121304,0.755061816878696
"unprotected","power20","Vitvi10g00984","red",0.127167630057803,0.872832369942196
"unprotected","power20","Vitvi10g01812","turquoise",0.0741882822419735,0.925811717758027
"unprotected","power20","Vitvi10g04044","red",0.125725338491296,0.874274661508704
"unprotected","power20","Vitvi10g04085","red",0.0148423005565863,0.985157699443414
"unprotected","power20","Vitvi10g04276","turquoise",0.159833845042442,0.840166154957558
"unprotected","power20","Vitvi10g04282","blue",0.00678973053256949,0.993210269467431
"unprotected","power20","Vitvi10g04464","lightyellow",0.14410480349345,0.85589519650655
"unprotected","power20","Vitvi10g04504","red",0.130755064456722,0.869244935543278
"unprotected","power20","Vitvi11g00075","blue",0.0638659028219817,0.936134097178018
"unprotected","power20","Vitvi11g00217","red",0.175925925925926,0.824074074074074
"unprotected","power20","Vitvi11g00285","turquoise",0.0315674891146589,0.968432510885341
"unprotected","power20","Vitvi11g00286","red",0.0844444444444444,0.915555555555556
"unprotected","power20","Vitvi11g01637","lightgreen",0.1375,0.8625
"unprotected","power20","Vitvi12g00368","darkgreen",0.122171945701357,0.877828054298643
"unprotected","power20","Vitvi12g01776","green",0.174803149606299,0.825196850393701
"unprotected","power20","Vitvi12g01881","darkgrey",0.0398773006134969,0.960122699386503
"unprotected","power20","Vitvi12g01882","darkgrey",0.0611353711790393,0.938864628820961
"unprotected","power20","Vitvi12g01921","tan",0.12531328320802,0.87468671679198
"unprotected","power20","Vitvi12g02011","tan",0.141388174807198,0.858611825192802
"unprotected","power20","Vitvi12g02633","tan",0.178841309823678,0.821158690176322
"unprotected","power20","Vitvi12g04108","tan",0.197044334975369,0.802955665024631
"unprotected","power20","Vitvi12g04404","tan",0.236040609137056,0.763959390862944
"unprotected","power20","Vitvi12g04463","tan",0.167095115681234,0.832904884318766
"unprotected","power20","Vitvi12g04498","tan",0.149484536082474,0.850515463917526
"unprotected","power20","Vitvi12g04515","tan",0.0717948717948718,0.928205128205128
"unprotected","power20","Vitvi12g04518","pink",0.0286975717439294,0.971302428256071
"unprotected","power20","Vitvi12g04543","pink",0.0732758620689655,0.926724137931034
"unprotected","power20","Vitvi12g04545","tan",0.102756892230576,0.897243107769424
"unprotected","power20","Vitvi12g04595","red",0.0653846153846154,0.934615384615385
"unprotected","power20","Vitvi12g04598","tan",0.191326530612245,0.808673469387755
"unprotected","power20","Vitvi12g04607","tan",0.213740458015267,0.786259541984733
"unprotected","power20","Vitvi12g04630","green",0.202830188679245,0.797169811320755
"unprotected","power20","Vitvi13g00004","turquoise",0.0886466848319709,0.911353315168029
"unprotected","power20","Vitvi13g00551","turquoise",0.0154714233709501,0.98452857662905
"unprotected","power20","Vitvi13g01098","blue",0.102672889266016,0.897327110733984
"unprotected","power20","Vitvi13g01468","red",0.178368121442125,0.821631878557875
"unprotected","power20","Vitvi13g01608","red",0.0499040307101727,0.950095969289827
"unprotected","power20","Vitvi13g01616","red",0.0882917466410749,0.911708253358925
"unprotected","power20","Vitvi13g01638","red",0.113026819923372,0.886973180076628
"unprotected","power20","Vitvi13g01984","red",0.108317214700193,0.891682785299807
"unprotected","power20","Vitvi13g04528","red",0.20303605313093,0.79696394686907
"unprotected","power20","Vitvi13g04529","red",0.20952380952381,0.79047619047619
"unprotected","power20","Vitvi13g04677","red",0.0914285714285714,0.908571428571429
"unprotected","power20","Vitvi13g04698","red",0.0830258302583026,0.916974169741697
"unprotected","power20","Vitvi13g04706","red",0.164435946462715,0.835564053537285
"unprotected","power20","Vitvi14g00438","blue",0.0507107999151284,0.949289200084872
"unprotected","power20","Vitvi14g01926","turquoise",0.00109309528147204,0.998906904718528
"unprotected","power20","Vitvi14g04416","lightyellow",0.126126126126126,0.873873873873874
"unprotected","power20","Vitvi15g01247","pink",0.13135593220339,0.86864406779661
"unprotected","power20","Vitvi16g00901","red",0.00773694390715667,0.992263056092843
"unprotected","power20","Vitvi16g04295","turquoise",0.0902323892519971,0.909767610748003
"unprotected","power20","Vitvi16g04448","tan",0.0481012658227848,0.951898734177215
"unprotected","power20","Vitvi17g00339","darkgrey",0.0103626943005181,0.989637305699482
"unprotected","power20","Vitvi17g00461","tan",0.099236641221374,0.900763358778626
"unprotected","power20","Vitvi17g00704","turquoise",0.101404899135447,0.898595100864553
"unprotected","power20","Vitvi17g00936","blue",0.160585490029699,0.839414509970301
"unprotected","power20","Vitvi17g01373","blue",0.0210057288351369,0.978994271164863
"unprotected","power20","Vitvi18g00174","red",0.123809523809524,0.876190476190476
"unprotected","power20","Vitvi18g00191","tan",0.083756345177665,0.916243654822335
"unprotected","power20","Vitvi18g00462","red",0.0576576576576577,0.942342342342342
"unprotected","power20","Vitvi18g00473","skyblue",0.0441767068273092,0.955823293172691
"unprotected","power20","Vitvi18g02222","red",0.0926640926640927,0.907335907335907
"unprotected","power20","Vitvi18g02825","red",0.0115163147792706,0.988483685220729
"unprotected","power20","Vitvi18g02837","blue",0.112783548865805,0.887216451134195
"unprotected","power20","Vitvi18g04551","pink",0.170353982300885,0.829646017699115
"unprotected","power20","Vitvi18g04640","green",0.178233438485804,0.821766561514196
"unprotected","power20","Vitvi19g00270","blue",0.166772621318076,0.833227378681924
"unprotected","power20","Vitvi19g00476","red",0.122370936902486,0.877629063097514
"unprotected","power20","Vitvi19g00709","red",0.1252408477842,0.8747591522158
"unprotected","power20","Vitvi19g01484","blue",0.114334109676053,0.885665890323947
"unprotected","power20","Vitvi19g01610","red",0.175238095238095,0.824761904761905
"unprotected","power20","Vitvi19g01612","red",0.147727272727273,0.852272727272727
"unprotected","power20","Vitvi19g01720","tan",0.199017199017199,0.800982800982801
"unprotected","power20","Vitvi19g01790","red",0.0516934046345811,0.948306595365419
"unprotected","power20","Vitvi19g04572","red",0.166666666666667,0.833333333333333
"unprotected","power6","Vitvi00g04005","pink",0.0224887556221889,0.977511244377811
"unprotected","power6","Vitvi00g04006","pink",0.0510204081632653,0.948979591836735
"unprotected","power6","Vitvi00g04313","darkgrey",0.0710659898477157,0.928934010152284
"unprotected","power6","Vitvi00g04500","midnightblue",0.0786240786240786,0.921375921375921
"unprotected","power6","Vitvi00g04634","midnightblue",0.0698795180722892,0.930120481927711
"unprotected","power6","Vitvi00g04728","midnightblue",0.085995085995086,0.914004914004914
"unprotected","power6","Vitvi01g00463","green",0.0785714285714286,0.921428571428571
"unprotected","power6","Vitvi01g00508","blue",0.125962211336599,0.874037788663401
"unprotected","power6","Vitvi01g00612","darkorange2",0.0163934426229508,0.983606557377049
"unprotected","power6","Vitvi01g00656","turquoise",0.231251913070095,0.768748086929905
"unprotected","power6","Vitvi01g01038","blue",0.0647801683816651,0.935219831618335
"unprotected","power6","Vitvi01g01701","green",0.0433212996389892,0.956678700361011
"unprotected","power6","Vitvi01g01751","yellow",0.150392817059484,0.849607182940516
"unprotected","power6","Vitvi01g02242","yellow",0.111731843575419,0.888268156424581
"unprotected","power6","Vitvi01g04056","red",0.100515463917526,0.899484536082474
"unprotected","power6","Vitvi01g04115","green",0.05,0.95
"unprotected","power6","Vitvi01g04132","darkgrey",0.0829015544041451,0.917098445595855
"unprotected","power6","Vitvi02g00032","turquoise",0.189665746703465,0.810334253296535
"unprotected","power6","Vitvi02g00086","turquoise",0.0102950215119852,0.989704978488015
"unprotected","power6","Vitvi02g00429","blue",0.122487143525012,0.877512856474988
"unprotected","power6","Vitvi02g00446","blue",0.107376283846872,0.892623716153128
"unprotected","power6","Vitvi02g01355","turquoise",0.0630078184884256,0.936992181511574
"unprotected","power6","Vitvi02g01360","lightgreen",0.00306748466257669,0.996932515337423
"unprotected","power6","Vitvi02g04106","blue",0.125699626865672,0.874300373134328
"unprotected","power6","Vitvi02g04134","yellow",0.140449438202247,0.859550561797753
"unprotected","power6","Vitvi02g04135","yellow",0.146067415730337,0.853932584269663
"unprotected","power6","Vitvi03g00318","green",0.00242718446601942,0.997572815533981
"unprotected","power6","Vitvi03g00692","turquoise",0.0759065765212047,0.924093423478795
"unprotected","power6","Vitvi03g01258","darkgrey",0.16256157635468,0.83743842364532
"unprotected","power6","Vitvi03g01809","pink",0.138461538461538,0.861538461538462
"unprotected","power6","Vitvi03g04266","green",0.0521945432977461,0.947805456702254
"unprotected","power6","Vitvi03g04466","darkgrey",0.0909090909090909,0.909090909090909
"unprotected","power6","Vitvi04g00017","turquoise",0.00723076923076923,0.992769230769231
"unprotected","power6","Vitvi04g01325","midnightblue",0.0843373493975904,0.91566265060241
"unprotected","power6","Vitvi04g01375","midnightblue",0.075609756097561,0.924390243902439
"unprotected","power6","Vitvi04g01550","blue",0.205271751807791,0.794728248192209
"unprotected","power6","Vitvi04g01887","blue",0.0815611124094415,0.918438887590559
"unprotected","power6","Vitvi04g02114","green",0.00476190476190476,0.995238095238095
"unprotected","power6","Vitvi04g04010","green",0.0690909090909091,0.930909090909091
"unprotected","power6","Vitvi04g04011","green",0.0787878787878788,0.921212121212121
"unprotected","power6","Vitvi04g04029","darkgrey",0.0558375634517767,0.944162436548223
"unprotected","power6","Vitvi05g00108","blue",0.0998596819457437,0.900140318054256
"unprotected","power6","Vitvi05g00675","blue",0.0401493930905696,0.95985060690943
"unprotected","power6","Vitvi05g00726","tan",0.0138613861386139,0.986138613861386
"unprotected","power6","Vitvi05g01579","pink",0.0870870870870871,0.912912912912913
"unprotected","power6","Vitvi05g01674","tan",0.0576208178438662,0.942379182156134
"unprotected","power6","Vitvi05g02234","yellow",0.0906040268456376,0.909395973154362
"unprotected","power6","Vitvi05g04062","pink",0.0719754977029096,0.92802450229709
"unprotected","power6","Vitvi05g04232","tan",0.038135593220339,0.961864406779661
"unprotected","power6","Vitvi05g04487","yellow",0.0697412823397075,0.930258717660292
"unprotected","power6","Vitvi05g04494","yellow",0.104377104377104,0.895622895622896
"unprotected","power6","Vitvi06g01410","turquoise",0.0104534973097617,0.989546502690238
"unprotected","power6","Vitvi06g01618","green",0.111913357400722,0.888086642599278
"unprotected","power6","Vitvi06g04121","green",0.0813106796116505,0.918689320388349
"unprotected","power6","Vitvi07g00283","green",0.00471142520612485,0.995288574793875
"unprotected","power6","Vitvi07g00523","blue",0.170555296313579,0.829444703686421
"unprotected","power6","Vitvi07g00890","yellow",0.120224719101124,0.879775280898876
"unprotected","power6","Vitvi07g01267","turquoise",0.118216756341276,0.881783243658724
"unprotected","power6","Vitvi07g01315","pink",0.119515885022693,0.880484114977307
"unprotected","power6","Vitvi07g01342","black",0.0644230769230769,0.935576923076923
"unprotected","power6","Vitvi07g01407","darkorange2",0.00854700854700855,0.991452991452991
"unprotected","power6","Vitvi07g01719","purple",0.0211382113821138,0.978861788617886
"unprotected","power6","Vitvi07g01829","blue",0.155550373134328,0.844449626865672
"unprotected","power6","Vitvi07g02323","yellow",0.143820224719101,0.856179775280899
"unprotected","power6","Vitvi07g03086","purple",0.101777059773829,0.898222940226171
"unprotected","power6","Vitvi08g00795","midnightblue",0.0799031476997579,0.920096852300242
"unprotected","power6","Vitvi08g00957","cyan",0.0185614849187935,0.981438515081206
"unprotected","power6","Vitvi08g01235","yellow",0.118701007838746,0.881298992161254
"unprotected","power6","Vitvi08g01333","darkgrey",0.10762331838565,0.89237668161435
"unprotected","power6","Vitvi08g01617","green",0.0166666666666667,0.983333333333333
"unprotected","power6","Vitvi08g01846","red",0.00794701986754967,0.99205298013245
"unprotected","power6","Vitvi08g01897","turquoise",0.00599630996309963,0.9940036900369
"unprotected","power6","Vitvi08g02218","darkgrey",0.0666666666666667,0.933333333333333
"unprotected","power6","Vitvi08g02288","midnightblue",0.101204819277108,0.898795180722892
"unprotected","power6","Vitvi09g00419","pink",0.150306748466258,0.849693251533742
"unprotected","power6","Vitvi09g00867","green",0.0704898446833931,0.929510155316607
"unprotected","power6","Vitvi09g01646","blue",0.00210674157303371,0.997893258426966
"unprotected","power6","Vitvi09g01698","purple",0.0414593698175788,0.958540630182421
"unprotected","power6","Vitvi09g04280","green",0.0668286755771567,0.933171324422843
"unprotected","power6","Vitvi10g00562","turquoise",0.208504176157935,0.791495823842065
"unprotected","power6","Vitvi10g00984","green",0.0814094775212637,0.918590522478736
"unprotected","power6","Vitvi10g01812","turquoise",0.0649869411583961,0.935013058841604
"unprotected","power6","Vitvi10g04044","green",0.0790754257907543,0.920924574209246
"unprotected","power6","Vitvi10g04085","green",0.00947867298578199,0.990521327014218
"unprotected","power6","Vitvi10g04276","turquoise",0.136391437308868,0.863608562691132
"unprotected","power6","Vitvi10g04282","blue",0.00749063670411985,0.99250936329588
"unprotected","power6","Vitvi10g04464","midnightblue",0.0797101449275362,0.920289855072464
"unprotected","power6","Vitvi10g04504","green",0.0875739644970414,0.912426035502959
"unprotected","power6","Vitvi11g00075","blue",0.0702082845775802,0.92979171542242
"unprotected","power6","Vitvi11g00217","green",0.117717003567182,0.882282996432818
"unprotected","power6","Vitvi11g00285","turquoise",0.0298369732390034,0.970163026760997
"unprotected","power6","Vitvi11g00286","green",0.0646817248459959,0.935318275154004
"unprotected","power6","Vitvi11g01637","darkgrey",0.170103092783505,0.829896907216495
"unprotected","power6","Vitvi12g00368","lightcyan",0.0645161290322581,0.935483870967742
"unprotected","power6","Vitvi12g01776","yellow",0.125842696629213,0.874157303370787
"unprotected","power6","Vitvi12g01881","blue",0.02669452181987,0.97330547818013
"unprotected","power6","Vitvi12g01882","tan",0.028169014084507,0.971830985915493
"unprotected","power6","Vitvi12g01921","pink",0.0771558245083207,0.922844175491679
"unprotected","power6","Vitvi12g02011","pink",0.0860215053763441,0.913978494623656
"unprotected","power6","Vitvi12g02633","pink",0.114329268292683,0.885670731707317
"unprotected","power6","Vitvi12g04108","pink",0.119581464872945,0.880418535127055
"unprotected","power6","Vitvi12g04404","pink",0.146788990825688,0.853211009174312
"unprotected","power6","Vitvi12g04463","pink",0.103076923076923,0.896923076923077
"unprotected","power6","Vitvi12g04498","pink",0.0907692307692308,0.909230769230769
"unprotected","power6","Vitvi12g04515","pink",0.0428790199081164,0.957120980091884
"unprotected","power6","Vitvi12g04518","purple",0.0213815789473684,0.978618421052632
"unprotected","power6","Vitvi12g04543","purple",0.0549273021001615,0.945072697899838
"unprotected","power6","Vitvi12g04545","pink",0.0619335347432024,0.938066465256798
"unprotected","power6","Vitvi12g04595","green",0.0412121212121212,0.958787878787879
"unprotected","power6","Vitvi12g04598","pink",0.11791730474732,0.88208269525268
"unprotected","power6","Vitvi12g04607","pink",0.13323124042879,0.86676875957121
"unprotected","power6","Vitvi12g04630","yellow",0.145903479236813,0.854096520763187
"unprotected","power6","Vitvi13g00004","turquoise",0.0768875903429187,0.923112409657081
"unprotected","power6","Vitvi13g00551","turquoise",0.0138482843514387,0.986151715648561
"unprotected","power6","Vitvi13g01098","blue",0.111188974538659,0.888811025461341
"unprotected","power6","Vitvi13g01468","green",0.122424242424242,0.877575757575758
"unprotected","power6","Vitvi13g01608","green",0.0314769975786925,0.968523002421308
"unprotected","power6","Vitvi13g01616","green",0.0556900726392252,0.944309927360775
"unprotected","power6","Vitvi13g01638","green",0.0713422007255139,0.928657799274486
"unprotected","power6","Vitvi13g01984","green",0.0681265206812652,0.931873479318735
"unprotected","power6","Vitvi13g04528","green",0.138181818181818,0.861818181818182
"unprotected","power6","Vitvi13g04529","green",0.140776699029126,0.859223300970874
"unprotected","power6","Vitvi13g04677","green",0.0578313253012048,0.942168674698795
"unprotected","power6","Vitvi13g04698","green",0.0531286894923259,0.946871310507674
"unprotected","power6","Vitvi13g04706","green",0.105199516324063,0.894800483675937
"unprotected","power6","Vitvi14g00438","blue",0.0556985724315469,0.944301427568453
"unprotected","power6","Vitvi14g01926","turquoise",0.000923218956762579,0.999076781043237
"unprotected","power6","Vitvi14g04416","midnightblue",0.0714285714285714,0.928571428571429
"unprotected","power6","Vitvi15g01247","purple",0.0919175911251981,0.908082408874802
"unprotected","power6","Vitvi16g00901","green",0.0048661800486618,0.995133819951338
"unprotected","power6","Vitvi16g04295","turquoise",0.0762503835532372,0.923749616446763
"unprotected","power6","Vitvi16g04448","pink",0.0320121951219512,0.967987804878049
"unprotected","power6","Vitvi17g00339","tan",0.00433839479392625,0.995661605206074
"unprotected","power6","Vitvi17g00461","pink",0.0626911314984709,0.937308868501529
"unprotected","power6","Vitvi17g00704","turquoise",0.0906168682075616,0.909383131792438
"unprotected","power6","Vitvi17g00936","blue",0.170311772917636,0.829688227082364
"unprotected","power6","Vitvi17g01373","blue",0.0231741573033708,0.976825842696629
"unprotected","power6","Vitvi18g00174","green",0.0783132530120482,0.921686746987952
"unprotected","power6","Vitvi18g00191","pink",0.0518292682926829,0.948170731707317
"unprotected","power6","Vitvi18g00462","green",0.0372093023255814,0.962790697674419
"unprotected","power6","Vitvi18g00473","turquoise",0.0113688738669534,0.988631126133047
"unprotected","power6","Vitvi18g02222","green",0.0583232077764277,0.941676792223572
"unprotected","power6","Vitvi18g02825","green",0.00726392251815981,0.99273607748184
"unprotected","power6","Vitvi18g02837","blue",0.121530207604385,0.878469792395615
"unprotected","power6","Vitvi18g04551","purple",0.121311475409836,0.878688524590164
"unprotected","power6","Vitvi18g04640","yellow",0.126966292134831,0.873033707865169
"unprotected","power6","Vitvi19g00270","blue",0.182030338389732,0.817969661610268
"unprotected","power6","Vitvi19g00476","green",0.0785973397823458,0.921402660217654
"unprotected","power6","Vitvi19g00709","green",0.0801944106925881,0.919805589307412
"unprotected","power6","Vitvi19g01484","blue",0.124795894564964,0.875204105435036
"unprotected","power6","Vitvi19g01610","green",0.116222760290557,0.883777239709443
"unprotected","power6","Vitvi19g01612","green",0.0975903614457831,0.902409638554217
"unprotected","power6","Vitvi19g01720","pink",0.122571001494768,0.877428998505232
"unprotected","power6","Vitvi19g01790","green",0.0334872979214781,0.966512702078522
"unprotected","power6","Vitvi19g04572","green",0.107878787878788,0.892121212121212
"protected","power1","Vitvi00g04005","brown",0.0108820160366552,0.989117983963345
"protected","power1","Vitvi00g04500","darkgrey",0.255555555555556,0.744444444444444
"protected","power1","Vitvi00g04634","darkgrey",0.252631578947368,0.747368421052632
"protected","power1","Vitvi00g04728","darkgrey",0.268817204301075,0.731182795698925
"protected","power1","Vitvi01g00463","yellow",0.0264227642276423,0.973577235772358
"protected","power1","Vitvi01g00508","blue",0.100477381223005,0.899522618776995
"protected","power1","Vitvi01g00612","turquoise",0.0153680237260717,0.984631976273928
"protected","power1","Vitvi01g00656","turquoise",0.181438014299204,0.818561985700796
"protected","power1","Vitvi01g01038","blue",0.0456610631531122,0.954338936846888
"protected","power1","Vitvi01g01701","yellow",0.0319001386962552,0.968099861303745
"protected","power1","Vitvi01g04056","turquoise",0.0197926484448633,0.980207351555137
"protected","power1","Vitvi01g04115","yellow",0.0189189189189189,0.981081081081081
"protected","power1","Vitvi01g04132","grey60",0.08,0.92
"protected","power1","Vitvi02g00032","turquoise",0.140582838640043,0.859417161359957
"protected","power1","Vitvi02g00056","pink",0.050251256281407,0.949748743718593
"protected","power1","Vitvi02g00086","magenta",0.0164348925410872,0.983565107458913
"protected","power1","Vitvi02g00429","blue",0.103863636363636,0.896136363636364
"protected","power1","Vitvi02g00446","blue",0.07313769751693,0.92686230248307
"protected","power1","Vitvi02g01355","turquoise",0.0415542363734485,0.958445763626552
"protected","power1","Vitvi02g01360","magenta",0.00542740841248304,0.994572591587517
"protected","power1","Vitvi02g04106","blue",0.0918992511912866,0.908100748808713
"protected","power1","Vitvi03g00318","purple",0.00162074554294976,0.99837925445705
"protected","power1","Vitvi03g00692","turquoise",0.0539519827353655,0.946048017264634
"protected","power1","Vitvi03g00752","yellow",0.0330350997935306,0.966964900206469
"protected","power1","Vitvi03g01258","yellow",0.0249653259361997,0.9750346740638
"protected","power1","Vitvi03g01809","green",0.065863453815261,0.934136546184739
"protected","power1","Vitvi03g04266","yellow",0.0385940730530668,0.961405926946933
"protected","power1","Vitvi03g04466","grey60",0.0828025477707006,0.917197452229299
"protected","power1","Vitvi04g00017","grey60",0.0186046511627907,0.981395348837209
"protected","power1","Vitvi04g01254","yellow",0.0173611111111111,0.982638888888889
"protected","power1","Vitvi04g01325","darkgrey",0.235294117647059,0.764705882352941
"protected","power1","Vitvi04g01375","darkgrey",0.217821782178218,0.782178217821782
"protected","power1","Vitvi04g01550","blue",0.173263967428184,0.826736032571816
"protected","power1","Vitvi04g01555","yellow",0.033195020746888,0.966804979253112
"protected","power1","Vitvi04g01887","blue",0.0648379052369077,0.935162094763092
"protected","power1","Vitvi04g02114","yellow",0.00412654745529574,0.995873452544704
"protected","power1","Vitvi04g04009","black",0.094775212636695,0.905224787363305
"protected","power1","Vitvi04g04010","yellow",0.0297783933518006,0.970221606648199
"protected","power1","Vitvi04g04011","yellow",0.0331720801658604,0.96682791983414
"protected","power1","Vitvi04g04029","grey60",0.038961038961039,0.961038961038961
"protected","power1","Vitvi05g00028","blue",0.0357708852162101,0.96422911478379
"protected","power1","Vitvi05g00108","blue",0.0740824648844585,0.925917535115541
"protected","power1","Vitvi05g00145","blue",0.0122838944494995,0.9877161055505
"protected","power1","Vitvi05g00726","brown",0.0101867572156197,0.98981324278438
"protected","power1","Vitvi05g01400","pink",0.0578616352201258,0.942138364779874
"protected","power1","Vitvi05g01579","green",0.056406124093473,0.943593875906527
"protected","power1","Vitvi05g01674","brown",0.0320044918585065,0.967995508141493
"protected","power1","Vitvi05g04232","green",0.0233118971061093,0.976688102893891
"protected","power1","Vitvi06g01410","turquoise",0.0129502225819506,0.987049777418049
"protected","power1","Vitvi06g01618","yellow",0.0570054945054945,0.942994505494505
"protected","power1","Vitvi06g04121","yellow",0.0472878998609179,0.952712100139082
"protected","power1","Vitvi07g00283","turquoise",0.00445163901254553,0.995548360987454
"protected","power1","Vitvi07g00523","blue",0.127693354502155,0.872306645497845
"protected","power1","Vitvi07g01267","turquoise",0.0921105866486851,0.907889413351315
"protected","power1","Vitvi07g01315","green",0.07085346215781,0.92914653784219
"protected","power1","Vitvi07g01342","turquoise",0.0423580196951302,0.95764198030487
"protected","power1","Vitvi07g01407","turquoise",0.00660644465417285,0.993393555345827
"protected","power1","Vitvi07g01718","pink",0.0552763819095477,0.944723618090452
"protected","power1","Vitvi07g01719","pink",0.0339195979899497,0.96608040201005
"protected","power1","Vitvi07g02832","purple",0.0646976090014065,0.935302390998594
"protected","power1","Vitvi07g03086","pink",0.111949685534591,0.888050314465409
"protected","power1","Vitvi08g00957","red",0.0116959064327485,0.988304093567251
"protected","power1","Vitvi08g01333","yellow",0.0262430939226519,0.973756906077348
"protected","power1","Vitvi08g01617","yellow",0.00753424657534247,0.992465753424657
"protected","power1","Vitvi08g01846","green",0.00480384307445957,0.99519615692554
"protected","power1","Vitvi08g01897","turquoise",0.00431674086065021,0.99568325913935
"protected","power1","Vitvi08g02218","yellow",0.0477508650519031,0.952249134948097
"protected","power1","Vitvi08g02288","green",0.0484261501210654,0.951573849878935
"protected","power1","Vitvi09g00419","green",0.0730337078651685,0.926966292134832
"protected","power1","Vitvi09g00867","yellow",0.0279291553133515,0.972070844686649
"protected","power1","Vitvi09g01646","lightyellow",0.0217391304347826,0.978260869565217
"protected","power1","Vitvi09g01698","pink",0.0279898218829517,0.972010178117048
"protected","power1","Vitvi09g04280","yellow",0.0319001386962552,0.968099861303745
"protected","power1","Vitvi09g04564","pink",0.107868020304569,0.892131979695431
"protected","power1","Vitvi10g00984","yellow",0.0376712328767123,0.962328767123288
"protected","power1","Vitvi10g01812","turquoise",0.0416891527253103,0.95831084727469
"protected","power1","Vitvi10g04044","yellow",0.0377487989018531,0.962251201098147
"protected","power1","Vitvi10g04085","turquoise",0.00444983818770227,0.995550161812298
"protected","power1","Vitvi10g04282","lightyellow",0.029585798816568,0.970414201183432
"protected","power1","Vitvi10g04504","yellow",0.043448744059742,0.956551255940258
"protected","power1","Vitvi11g00075","blue",0.0498861047835991,0.950113895216401
"protected","power1","Vitvi11g00217","yellow",0.0546558704453441,0.945344129554656
"protected","power1","Vitvi11g00285","turquoise",0.0317673980347288,0.968232601965271
"protected","power1","Vitvi11g00286","yellow",0.0317662007623888,0.968233799237611
"protected","power1","Vitvi11g01637","grey60",0.0609756097560976,0.939024390243902
"protected","power1","Vitvi12g00368","yellow",0.0381944444444444,0.961805555555556
"protected","power1","Vitvi12g01881","brown",0.0242290748898678,0.975770925110132
"protected","power1","Vitvi12g01882","brown",0.0171330668189606,0.982866933181039
"protected","power1","Vitvi12g01921","green",0.0394207562349155,0.960579243765085
"protected","power1","Vitvi12g02011","green",0.0296712109061748,0.970328789093825
"protected","power1","Vitvi12g04108","green",0.0662939297124601,0.93370607028754
"protected","power1","Vitvi12g04404","green",0.0731511254019293,0.926848874598071
"protected","power1","Vitvi12g04463","green",0.0449438202247191,0.955056179775281
"protected","power1","Vitvi12g04498","green",0.0418679549114332,0.958132045088567
"protected","power1","Vitvi12g04515","green",0.0250201775625504,0.97497982243745
"protected","power1","Vitvi12g04543","pink",0.0664160401002506,0.933583959899749
